gene_id       	 n_called	 pct_UM               	 pct_gbM             	 pct_teM
CUFF_NC.3364  	      533	  68.29268292682927   	  3.377110694183865  	  28.330206378986865
CUFF_NC.6378  	      533	  94.55909943714822   	  3.377110694183865  	   2.0637898686679175
CUFF_NC.1007  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.9296  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.1554  	      533	  54.971857410881796  	  3.377110694183865  	  41.651031894934334
CUFF_NC.2171  	      533	  84.24015009380864   	  3.377110694183865  	  12.382739212007504
CUFF_NC.1527  	      533	  94.55909943714822   	  3.377110694183865  	   2.0637898686679175
CUFF_NC.8797  	      533	  96.24765478424015   	  3.377110694183865  	   0.37523452157598497
CUFF_NC.1257  	      533	  94.18386491557223   	  3.377110694183865  	   2.4390243902439024
CUFF_NC.10600 	      533	  94.18386491557223   	  3.377110694183865  	   2.4390243902439024
CUFF_NC.10698 	      533	  95.30956848030019   	  3.377110694183865  	   1.3133208255159476
CUFF_NC.10945 	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.8471  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.1070  	      533	  67.54221388367729   	  3.377110694183865  	  29.080675422138835
CUFF_NC.2709  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.24    	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.583   	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.10261 	      533	  85.92870544090057   	  3.377110694183865  	  10.694183864915573
CUFF_NC.7447  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.6682  	      533	  95.49718574108817   	  3.377110694183865  	   1.125703564727955
CUFF_NC.1016  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.8335  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.5390  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.8087  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
